CAN_ID,Priority,Ingress_NS,Egress_NS,Latency_US
0x98fe50a7,2,1785200356289901666,1785200356289904832,3
0x800c7ff7,2,1785200356295278317,1785200356295281483,3
0x800001f2,2,1785200356295653185,1785200356295656351,3
0x98fd50a7,2,1785200356295925905,1785200356295929109,3
0x98ff28a7,2,1785200356296099848,1785200356296102996,3
0x98ff9528,2,1785200356296673271,1785200356296676474,3
0x98ff2895,2,1785200356296696437,1785200356296701048,4
0x98fe2895,2,1785200356297062435,1785200356297065583,3
0x9801d08f,2,1785200356299640029,1785200356299643215,3
0x800c7f28,2,1785200356300614931,1785200356300617968,3
0x98ffefa7,2,1785200356305595788,1785200356305598973,3
0x98ffa7ef,2,1785200356308070994,1785200356308074272,3
0x98ff38ef,2,1785200356309044951,1785200356309048117,3
0x98fe38ef,2,1785200356310119277,1785200356310122518,3
0x98fe50a7,2,1785200356310892606,1785200356310895735,3
0x9cfe50ef,2,1785200356311267029,1785200356311270233,3
0x98fff4ef,2,1785200356312340448,1785200356312343615,3
0x9cffd4f5,2,1785200356313414460,1785200356313417552,3
0x98ffefa7,2,1785200356316188146,1785200356316191257,3
0x800001f2,2,1785200356316861549,1785200356316864697,3
0x98fd50a7,2,1785200356317134955,1785200356317138140,3
0x98ff28a7,2,1785200356317308528,1785200356317311731,3
0x98ff9528,2,1785200356317582452,1785200356317585637,3
0x98ff2895,2,1785200356318556001,1785200356318559297,3
0x98fe2895,2,1785200356318930202,1785200356318933313,3
0x98fe50a7,2,1785200356321772684,1785200356321775814,3
0x98ffefa7,2,1785200356326859041,1785200356326862522,3
0x8000030c,2,1785200356328535252,1785200356328538382,3
0x98ffa7ef,2,1785200356329610393,1785200356329613504,3
0x98ff28d0,2,1785200356329633856,1785200356329637060,3
0x98fe50a7,2,1785200356332105229,1785200356332108544,3
0x98ffefa7,2,1785200356337181808,1785200356337184993,3
0x800001f2,2,1785200356337856433,1785200356337859544,3
0x98fd50a7,2,1785200356338131061,1785200356338134450,3
0x98ff28a7,2,1785200356338505836,1785200356338509022,3
0x98ff9528,2,1785200356338529392,1785200356338532484,3
0x98ff2895,2,1785200356339496978,1785200356339500034,3
0x98fe2895,2,1785200356339870902,1785200356339873902,3
0x98fe50a7,2,1785200356342646477,1785200356342649773,3
0x98ffefa7,2,1785200356347721055,1785200356347724315,3
0x98ffa7ef,2,1785200356350095244,1785200356350098522,3
0x98ffe5f4,2,1785200356351769103,1785200356351772233,3
0x98ff28f4,2,1785200356352143175,1785200356352146286,3
0x98fe28f4,2,1785200356352517173,1785200356352520395,3
0x90ffd4f4,2,1785200356352891244,1785200356352897985,6
0x98fe50a7,2,1785200356352971411,1785200356352974688,3
0x98ffd0f4,2,1785200356355949632,1785200356355952706,3
0x9cff50f4,2,1785200356356324889,1785200356356328074,3
0x98ffeff4,2,1785200356356699239,1785200356356702461,3
0x98ff9528,2,1785200356357573066,1785200356357576122,3
0x98ffefa7,2,1785200356358647374,1785200356358650504,3
0x800001f2,2,1785200356359020983,1785200356359024131,3
0x98fd50a7,2,1785200356359295389,1785200356359298500,3
0x98ff28a7,2,1785200356359469202,1785200356359472369,3
0x98ff2895,2,1785200356359942403,1785200356359945477,3
0x98fe2895,2,1785200356360316716,1785200356360319975,3
0x98fe50a7,2,1785200356363791082,1785200356363794249,3
0x98ff38f4,2,1785200356366765322,1785200356366768600,3
0x98ffefa7,2,1785200356368939475,1785200356368942549,3
0x800c7fd3,2,1785200356371414830,1785200356371417959,3
0x98fe50a7,2,1785200356374089776,1785200356374092887,3
0x98ff9528,2,1785200356377763715,1785200356377766826,3
0x98ffefa7,2,1785200356379238761,1785200356379242280,3
0x800001f2,2,1785200356379912683,1785200356379915886,3
0x98fd50a7,2,1785200356380186107,1785200356380189200,3
0x98ff28a7,2,1785200356380360310,1785200356380363495,3
0x98ff2895,2,1785200356380833510,1785200356380836714,3
0x98fe2895,2,1785200356381206989,1785200356381210100,3
0x98fe50a7,2,1785200356384681504,1785200356384684689,3
0x98ffefa7,2,1785200356389756212,1785200356389759379,3
0x90fff4d4,2,1785200356390330172,1785200356390333357,3
0x800c7fd3,2,1785200356392504362,1785200356392507473,3
0x98fff5d4,2,1785200356392678101,1785200356392681305,3
0x98fe50a7,2,1785200356395051790,1785200356395054993,3
0x98ff9528,2,1785200356398726081,1785200356398729229,3
0x98ffefa7,2,1785200356400200849,1785200356400204386,3
0x800001f2,2,1785200356400874901,1785200356400878141,3
0x98fd50a7,2,1785200356401148158,1785200356401151269,3
0x98ff28a7,2,1785200356401323064,1785200356401326268,3
0x98ff2895,2,1785200356402397132,1785200356402400483,3
0x800c7f14,2,1785200356402870814,1785200356402873999,3
0x800c00e8,2,1785200356404944412,1785200356404947449,3
0x98fe50a7,2,1785200356405720721,1785200356405723888,3
0x98ffefa7,2,1785200356410795856,1785200356410799078,3
0x9cffd4f5,2,1785200356413269655,1785200356413272766,3
0x98ffa7ef,2,1785200356413643375,1785200356413646560,3
0x9cfed4f5,2,1785200356413666448,1785200356413669578,3
0x800c7f94,2,1785200356414433666,1785200356414436795,3
0x98ff1eef,2,1785200356415508177,1785200356415511307,3
0x800c7f28,2,1785200356416182173,1785200356416185247,3
0x98ff9528,2,1785200356419856742,1785200356419859927,3
0x98ffefa7,2,1785200356421330455,1785200356421333881,3
0x800001f2,2,1785200356421904303,1785200356421907488,3
0x800c7ea8,2,1785200356422278190,1785200356422281375,3
0x98ff28a7,2,1785200356422301875,1785200356422305023,3
0x98ff2895,2,1785200356423468997,1785200356423472089,3
0x98fe2895,2,1785200356423843513,1785200356423846680,3
0x98fe50a7,2,1785200356426716847,1785200356426720050,3
0x98ffefa7,2,1785200356431791166,1785200356431794370,3
0x8000030c,2,1785200356433464933,1785200356433468340,3
0x98ffa7ef,2,1785200356434339687,1785200356434342927,3
0x800c7f28,2,1785200356437013781,1785200356437016873,3
0x98ff9528,2,1785200356440787886,1785200356440791349,3
0x98ffefa7,2,1785200356442362209,1785200356442365691,3
0x80000000,2,1785200356442536597,1785200356442539819,3
0x98fd50a7,2,1785200356442810910,1785200356442814114,3
0x98ff28a7,2,1785200356443184908,1785200356443188130,3
0x98ff2895,2,1785200356444658547,1785200356444661917,3
0x98fe2895,2,1785200356444682083,1785200356444685232,3
0x98fe50a7,2,1785200356447549324,1785200356447552510,3
0x98ff28f4,2,1785200356450523583,1785200356450526824,3
0x98ffefa7,2,1785200356452698143,1785200356452701254,3
0x98ffa7ef,2,1785200356455172331,1785200356455175405,3
0x800c7f28,2,1785200356457845925,1785200356457849036,3
0x98ffeff4,2,1785200356460820314,1785200356460823480,3
0x98ff9528,2,1785200356461594661,1785200356461597883,3
0x98ffefa7,2,1785200356463068466,1785200356463071670,3
0x800001f2,2,1785200356463342760,1785200356463345890,3
0x800c7ea8,2,1785200356463817183,1785200356463820387,3
0x98ff28a7,2,1785200356464090774,1785200356464094089,3
0x98ff2895,2,1785200356464664308,1785200356464667400,3
0x98fe2895,2,1785200356465037861,1785200356465040972,3
0x98fe50a7,2,1785200356468511857,1785200356468515283,3
0x98ffefa7,2,1785200356473585658,1785200356473588843,3
0x98ffa7ef,2,1785200356476059883,1785200356476063031,3
0x98fe50a7,2,1785200356478733495,1785200356478736644,3
0x98ff9528,2,1785200356482407546,1785200356482411064,3
0x90ffd438,2,1785200356482782007,1785200356482785247,3
0x98ffefa7,2,1785200356483954851,1785200356483957943,3
0x800001f2,2,1785200356484528792,1785200356484531866,3
0x800c7ea8,2,1785200356484703272,1785200356484706457,3
0x98ff28a7,2,1785200356484976696,1785200356484979807,3
0x800c7f94,2,1785200356485550785,1785200356485553841,3
0x800c7f14,2,1785200356485924764,1785200356485927894,3
0x98fe50a7,2,1785200356489398409,1785200356489401853,3
0x90ff38d4,2,1785200356494272915,1785200356494276303,3
0x98ffefa7,2,1785200356494546024,1785200356494549191,3
0x98fff5d4,2,1785200356496219532,1785200356496222680,3
0x98ffa7ef,2,1785200356497093489,1785200356497096637,3
0x98fe50a7,2,1785200356499767398,1785200356499770620,3
0x98ff9528,2,1785200356503541059,1785200356503544503,3
0x98ffefa7,2,1785200356505114401,1785200356505117586,3
0x80000000,2,1785200356505288214,1785200356505291529,3
0x98fd50a7,2,1785200356505562139,1785200356505565305,3
0x98ff28a7,2,1785200356505938414,1785200356505941729,3
0x98ff2895,2,1785200356507410886,1785200356507416182,5
0x98fe2895,2,1785200356507437349,1785200356507440479,3
0x9801d08f,2,1785200356509500058,1785200356509503039,2
0x98fe50a7,2,1785200356510374200,1785200356510377608,3
0x98ffefa7,2,1785200356515447872,1785200356515451298,3
0x98ffa7ef,2,1785200356517921411,1785200356517924541,3
0x9cffd4f5,2,1785200356518295502,1785200356518298835,3
0x98ffd0ef,2,1785200356519068997,1785200356519072219,3
0x98ff95ef,2,1785200356520142527,1785200356520145805,3
0x98fe50a7,2,1785200356520816245,1785200356520819393,3
0x90ff38ef,2,1785200356521289779,1785200356521292964,3
0x98ff9528,2,1785200356524663220,1785200356524666646,3
0x98ffefa7,2,1785200356526236821,1785200356526240136,3
0x800001f2,2,1785200356526410302,1785200356526413524,3
0x98fd50a7,2,1785200356526683707,1785200356526686818,3
0x98ff28a7,2,1785200356527057723,1785200356527060927,3
0x98ff2895,2,1785200356528230827,1785200356528233883,3
0x800c7f14,2,1785200356528704287,1785200356528707417,3
0x98fe50a7,2,1785200356531478251,1785200356531481343,3
0x98ffefa7,2,1785200356536552070,1785200356536555459,3
0x98ff28d0,2,1785200356537625674,1785200356537628767,3
0x8000030c,2,1785200356538500095,1785200356538503372,3
0x98ffa7ef,2,1785200356539173590,1785200356539176739,3
0x98fe50a7,2,1785200356541847370,1785200356541850536,3
0x98ff9528,2,1785200356545621864,1785200356545625216,3
0x98ffefa7,2,1785200356547196280,1785200356547199502,3
0x800001f2,2,1785200356547369890,1785200356547373019,3
0x98fd50a7,2,1785200356547643481,1785200356547646536,3
0x98ff28a7,2,1785200356548017367,1785200356548020515,3
0x98ff2895,2,1785200356549191082,1785200356549194119,3
0x98fe2895,2,1785200356549563987,1785200356549566931,2
0x98fe50a7,2,1785200356552438654,1785200356552441728,3
0x98ffe5f4,2,1785200356555412746,1785200356555415931,3
0x98ff28f4,2,1785200356555786818,1785200356555789947,3
0x98ffefa7,2,1785200356557660269,1785200356557663787,3
0x98ffa7ef,2,1785200356560134216,1785200356560137345,3
0x98fe50a7,2,1785200356562808439,1785200356562811606,3
0x98ffeff4,2,1785200356565782624,1785200356565785809,3
0x98ff9528,2,1785200356566656841,1785200356566660063,3
0x98ffefa7,2,1785200356568230831,1785200356568233960,3
0x800001f2,2,1785200356568404718,1785200356568407941,3
0x98fd50a7,2,1785200356568678143,1785200356568681254,3
0x98ff28a7,2,1785200356569052159,1785200356569055362,3
0x800c7f94,2,1785200356570526316,1785200356570529668,3
0x800c7f14,2,1785200356570550149,1785200356570553279,3
0x98fe50a7,2,1785200356573416834,1785200356573419927,3
0x98ffefa7,2,1785200356578491709,1785200356578495043,3
0x98ffa7ef,2,1785200356580965231,1785200356580968360,3
0x98fe50a7,2,1785200356583639658,1785200356583642676,3
0x98ff9528,2,1785200356587516429,1785200356587520004,3
0x98ffefa7,2,1785200356588991068,1785200356588994513,3
0x80000000,2,1785200356589165752,1785200356589169011,3
0x98fd50a7,2,1785200356589439343,1785200356589442547,3
0x98ff28a7,2,1785200356589812748,1785200356589815804,3
0x98ff2895,2,1785200356590387207,1785200356590390504,3
0x98fe2895,2,1785200356590760279,1785200356590763483,3
0x98fe50a7,2,1785200356594234887,1785200356594238201,3
0x98ffefa7,2,1785200356599309539,1785200356599312669,3
0x9cff50d4,2,1785200356599783499,1785200356599786684,3
0x98ffa7ef,2,1785200356601857301,1785200356601860412,3
0x98fff5d4,2,1785200356602131003,1785200356602134317,3
0x98fe50a7,2,1785200356604604765,1785200356604607857,3
0x98ff9528,2,1785200356608379500,1785200356608382981,3
0x98ffefa7,2,1785200356609953156,1785200356609956323,3
0x80000000,2,1785200356610127415,1785200356610130692,3
0x98fd50a7,2,1785200356610401228,1785200356610404468,3
0x98ff28a7,2,1785200356610774373,1785200356610777484,3
0x98ff2895,2,1785200356612048199,1785200356612051291,3
0x98fe2895,2,1785200356612322067,1785200356612325234,3
0x9801d08f,2,1785200356614396128,1785200356614399184,3
0x98fe50a7,2,1785200356615269752,1785200356615272863,3
0x98ffefa7,2,1785200356620343812,1785200356620346960,3
0x98ffa7ef,2,1785200356622817815,1785200356622820963,3
0x9cffd4f5,2,1785200356624091640,1785200356624094751,3
0x98ff28ef,2,1785200356624114918,1785200356624118066,3
0x800c7f8f,2,1785200356624982394,1785200356624985486,3
0x98fe50a7,2,1785200356625656408,1785200356625659574,3
0x98ff9528,2,1785200356629732437,1785200356629735604,3
0x98ffefa7,2,1785200356631006114,1785200356631009503,3
0x800001f2,2,1785200356631181169,1785200356631184650,3
0x98fd50a7,2,1785200356631454593,1785200356631457834,3
0x98ff28a7,2,1785200356631828276,1785200356631831387,3
0x98ff2895,2,1785200356633101971,1785200356633105119,3
0x98fe2895,2,1785200356633375896,1785200356633379081,3
0x98fe50a7,2,1785200356636249766,1785200356636252914,3
0x98ffefa7,2,1785200356641324326,1785200356641327437,3
0x8000030c,2,1785200356642999223,1785200356643002649,3
0x98ffa7ef,2,1785200356643873328,1785200356643876495,3
0x98fe50a7,2,1785200356646547441,1785200356646550682,3
0x98ff9528,2,1785200356650321695,1785200356650325250,3
0x800c7ff7,2,1785200356651895536,1785200356651898981,3
0x800001f2,2,1785200356652269145,1785200356652272386,3
0x98fd50a7,2,1785200356652643032,1785200356652646235,3
0x98ff28a7,2,1785200356652666383,1785200356652669513,3
0x98ff2895,2,1785200356653834042,1785200356653837042,3
0x98fe2895,2,1785200356654208429,1785200356654211707,3
0x98fe50a7,2,1785200356657081799,1785200356657084948,3
0x98ff28f4,2,1785200356660055984,1785200356660059132,3
0x90ffd4f4,2,1785200356660430111,1785200356660433334,3
0x98ffefa7,2,1785200356662304192,1785200356662307711,3
0x98ffa7ef,2,1785200356664778195,1785200356664781324,3
0x98fe50a7,2,1785200356667452363,1785200356667455566,3
0x98ffeff4,2,1785200356670426436,1785200356670429807,3
0x98ff9528,2,1785200356671600707,1785200356671603873,3
0x800c7ff7,2,1785200356672874661,1785200356672877736,3
0x800001f2,2,1785200356673248252,1785200356673251381,3
0x98fd50a7,2,1785200356673621953,1785200356673625138,3
0x98ff28a7,2,1785200356673645101,1785200356673648286,3
0x98ff2895,2,1785200356674812371,1785200356674815705,3
0x98fe2895,2,1785200356675185850,1785200356675189054,3
0x800c7f28,2,1785200356678060017,1785200356678063202,3
0x98ffefa7,2,1785200356683134614,1785200356683137744,3
0x98ffa7ef,2,1785200356685608395,1785200356685611469,3
0x98fe50a7,2,1785200356688282544,1785200356688285674,3
0x98ff9528,2,1785200356692456592,1785200356692459740,3
0x90ffd438,2,1785200356692830312,1785200356692833497,3
0x800c7ff7,2,1785200356693703658,1785200356693706732,3
0x800001f2,2,1785200356694077896,1785200356694081081,3
0x98fd50a7,2,1785200356694451838,1785200356694455005,3
0x98ff28a7,2,1785200356694475375,1785200356694478468,3
0x98ff2895,2,1785200356695641571,1785200356695644590,3
0x800c7f14,2,1785200356696115439,1785200356696118457,3
0x800c7f28,2,1785200356698889495,1785200356698892606,3
0x90fff4d4,2,1785200356703464170,1785200356703467410,3
0x800c7ff7,2,1785200356704037925,1785200356704041166,3
0x90ff38d4,2,1785200356705611119,1785200356705614248,3
0x98ffa7ef,2,1785200356706585335,1785200356706588483,3
0x98fff5d4,2,1785200356707759216,1785200356707762438,3
0x98fe50a7,2,1785200356709332799,1785200356709336206,3
0x98ff9528,2,1785200356713407606,1785200356713410754,3
0x98ffefa7,2,1785200356714681635,1785200356714684913,3
0x800001f2,2,1785200356715056114,1785200356715059318,3
0x98fd50a7,2,1785200356715429389,1785200356715432519,3
0x98ff28a7,2,1785200356715452408,1785200356715455537,3
0x98ff2895,2,1785200356716619474,1785200356716622567,3
0x98fe2895,2,1785200356716993713,1785200356716996935,3
0x9801d08f,2,1785200356719067625,1785200356719070736,3
0x800c7f28,2,1785200356719940842,1785200356719943953,3
0x800c7ff7,2,1785200356725014661,1785200356725017847,3
0x98ffa7ef,2,1785200356727388850,1785200356727391980,3
0x800e7fea,2,1785200356729062432,1785200356729065580,3
0x98fe50a7,2,1785200356730236906,1785200356730240350,3
0x98ff9528,2,1785200356734211232,1785200356734214751,3
0x98ffefa7,2,1785200356735595946,1785200356735599168,3
0x800001f2,2,1785200356735975277,1785200356735978443,3
0x98fd50a7,2,1785200356736349700,1785200356736352811,3
0x98ff28a7,2,1785200356736373070,1785200356736376218,3
0x98ff2895,2,1785200356737541989,1785200356737545063,3
0x98fe2895,2,1785200356737916801,1785200356737920042,3
0x800c7f28,2,1785200356740791116,1785200356740794283,3
0x800c7ff7,2,1785200356745865491,1785200356745868658,3
0x98ff28d0,2,1785200356747340556,1785200356747344019,3
0x8000030c,2,1785200356747715424,1785200356747718683,3
0x98ffa7ef,2,1785200356748389568,1785200356748392716,3
0x98fe50a7,2,1785200356751163939,1785200356751167087,3
0x98ff9528,2,1785200356755138561,1785200356755142080,3
0x98ffefa7,2,1785200356756513016,1785200356756516423,3
0x800001f2,2,1785200356756887791,1785200356756890995,3
0x98fd50a7,2,1785200356757261714,1785200356757264807,3
0x98ff28a7,2,1785200356757284900,1785200356757288048,3
0x98ff2895,2,1785200356758452874,1785200356758455985,3
0x800c7f14,2,1785200356758927741,1785200356758930945,3
0x98fe50a7,2,1785200356761701445,1785200356761704575,3
0x98ffe5f4,2,1785200356764975850,1785200356764978998,3
0x98ff28f4,2,1785200356764999647,1785200356765002813,3
0x98ffefa7,2,1785200356766867023,1785200356766870542,3
0x98ffa7ef,2,1785200356769241601,1785200356769244693,3
0x98fe50a7,2,1785200356772016213,1785200356772019398,3
0x98ffeff4,2,1785200356775030323,1785200356775033453,3
0x98ff9528,2,1785200356776134594,1785200356776137686,3
0x98ffefa7,2,1785200356777199013,1785200356777202124,3
0x800001f2,2,1785200356777852935,1785200356777856027,3
0x98fd50a7,2,1785200356778207414,1785200356778210747,3
0x98ff28a7,2,1785200356778302191,1785200356778305284,3
0x98ff2895,2,1785200356779715960,1785200356779719071,3
0x98fe2895,2,1785200356779840885,1785200356779844070,3
0x98fe50a7,2,1785200356782665422,1785200356782668626,3
0x98ffefa7,2,1785200356787719816,1785200356787722964,3
0x98ffa7ef,2,1785200356790174374,1785200356790177634,3
0x98fe50a7,2,1785200356792888246,1785200356792891450,3
0x98ff9528,2,1785200356796932868,1785200356796935979,3
0x98ffefa7,2,1785200356798306730,1785200356798309934,3
0x800001f2,2,1785200356798671153,1785200356798674320,3
0x98fd50a7,2,1785200356799025429,1785200356799028614,3
0x98ff28a7,2,1785200356799118151,1785200356799121373,3
0x98ff2895,2,1785200356800261458,1785200356800264588,3
0x800c7f14,2,1785200356800724881,1785200356800727974,3
0x98fe50a7,2,1785200356803479141,1785200356803482345,3
0x98ffefa7,2,1785200356808533831,1785200356808537016,3
0x98fff5d4,2,1785200356809038050,1785200356809041309,3
0x800c7fd3,2,1785200356811142777,1785200356811145907,3
0x98fe50a7,2,1785200356813776853,1785200356813779983,3
0x98ff9528,2,1785200356817841012,1785200356817844142,3
0x98ffefa7,2,1785200356818905357,1785200356818908617,3
0x800001f2,2,1785200356819559557,1785200356819562724,3
0x98fd50a7,2,1785200356819914518,1785200356819917721,3
0x98ff28a7,2,1785200356820019110,1785200356820022295,3
0x98ff2895,2,1785200356821163473,1785200356821166584,3
0x800c7f14,2,1785200356821627710,1785200356821630821,3
0x9801d08f,2,1785200356823653938,1785200356823656957,3
0x98fe50a7,2,1785200356824456433,1785200356824459544,3
0x98ffefa7,2,1785200356829510678,1785200356829513790,3
0x98ffa7ef,2,1785200356832065403,1785200356832068495,3
0x98ff28ef,2,1785200356833039915,1785200356833043045,3
0x98ff1eef,2,1785200356834404629,1785200356834407962,3
0x9cffd4f5,2,1785200356834497369,1785200356834500591,3
0x98fe50a7,2,1785200356834912625,1785200356834915811,3
0x98ffd0ef,2,1785200356835346493,1785200356835349715,3
0x98ff95ef,2,1785200356836419875,1785200356836423023,3
0x80087f9c,2,1785200356837573720,1785200356837576868,3
0x98ff38ef,2,1785200356838568472,1785200356838571639,3
0x98ff9528,2,1785200356839332764,1785200356839335968,3
0x98fe38ef,2,1785200356839716521,1785200356839719632,3
0x98ffefa7,2,1785200356840431553,1785200356840434738,3
0x800001f2,2,1785200356840785273,1785200356840788403,3
0x800c7ea8,2,1785200356841219159,1785200356841222344,3
0x98ff28a7,2,1785200356841782748,1785200356841785896,3
0x9cfe50ef,2,1785200356841886822,1785200356841889951,3
0x98ff2895,2,1785200356842981740,1785200356842984870,3
0x800c7f14,2,1785200356843135684,1785200356843138795,3
0x98fff4ef,2,1785200356843439089,1785200356843442219,3
0x98fe50a7,2,1785200356846032999,1785200356846036332,3
0x98ffefa7,2,1785200356851087818,1785200356851090948,3
0x8000030c,2,1785200356852841603,1785200356852845011,3
0x98ffa7ef,2,1785200356853615876,1785200356853619024,3
0x98fe50a7,2,1785200356856365803,1785200356856369414,3
0x98ff9528,2,1785200356860451055,1785200356860454277,3
0x98ffefa7,2,1785200356861526548,1785200356861529659,3
0x800001f2,2,1785200356862162747,1785200356862166359,3
0x98fd50a7,2,1785200356862516504,1785200356862519949,3
0x800c7f94,2,1785200356862670059,1785200356862673133,3
0x98ff2895,2,1785200356863773219,1785200356863776311,3
0x98fe2895,2,1785200356864145809,1785200356864148957,3
0x98fe50a7,2,1785200356866969365,1785200356866972569,3
0x98ff28f4,2,1785200356869987216,1785200356869990494,3
0x98fe28f4,2,1785200356870347732,1785200356870350973,3
0x98ffefa7,2,1785200356872164146,1785200356872167517,3
0x98ffa7ef,2,1785200356874622057,1785200356874627334,5
0x98fe50a7,2,1785200356877333873,1785200356877336984,3
0x9cff50f4,2,1785200356880352557,1785200356880355853,3
0x98ffeff4,2,1785200356880714703,1785200356880717907,3
0x98ff9528,2,1785200356881668956,1785200356881672086,3
0x98ffefa7,2,1785200356882623635,1785200356882627080,3
0x800001f2,2,1785200356883256779,1785200356883259964,3
0x98fd50a7,2,1785200356883619629,1785200356883622814,3
0x800c7f94,2,1785200356883773109,1785200356883776276,3
0x98ff2895,2,1785200356884822529,1785200356884825677,3
0x98fe2895,2,1785200356885184804,1785200356885188008,3
0x98fe50a7,2,1785200356888074489,1785200356888077637,3
0x98ff38f4,2,1785200356891074414,1785200356891077618,3
0x98ffefa7,2,1785200356893197845,1785200356893200938,3
0x98ffa7ef,2,1785200356895652885,1785200356895656015,3
0x98fe50a7,2,1785200356898366535,1785200356898369942,3
0x98ff9528,2,1785200356902560508,1785200356902563600,3
0x90ffd438,2,1785200356902914005,1785200356902917079,3
0x98ffefa7,2,1785200356903588205,1785200356903591390,3
0x800001f2,2,1785200356904221293,1785200356904224423,3
0x98fd50a7,2,1785200356904575291,1785200356904578495,3
0x800c7f94,2,1785200356904728420,1785200356904731512,3
0x800c7f94,2,1785200356905892097,1785200356905895264,3
0x98fe2895,2,1785200356906206188,1785200356906209540,3
0x98fe50a7,2,1785200356909029411,1785200356909032559,3
0x90ff38d4,2,1785200356913473253,1785200356913476419,3
0x98ffefa7,2,1785200356914177545,1785200356914180896,3
0x98fff5d4,2,1785200356915590943,1785200356915594091,3
0x98ffa7ef,2,1785200356916684436,1785200356916687547,3
0x800c7f28,2,1785200356919478437,1785200356919481677,3
0x98ff9528,2,1785200356923522614,1785200356923525725,3
0x98ffefa7,2,1785200356924546145,1785200356924549293,3
0x800001f2,2,1785200356925179326,1785200356925182419,3
0x98fd50a7,2,1785200356925533324,1785200356925536490,3
0x800c7f94,2,1785200356925686897,1785200356925690119,3
0x98ff2895,2,1785200356926771205,1785200356926774538,3
0x98fe2895,2,1785200356927165258,1785200356927168480,3
0x9801d08f,2,1785200356929258930,1785200356929262096,3
0x98fe50a7,2,1785200356930062999,1785200356930066313,3
0x98ffefa7,2,1785200356935137670,1785200356935140762,3
0x98ffa7ef,2,1785200356937572062,1785200356937575099,3
0x98fe50a7,2,1785200356940286581,1785200356940289748,3
0x9cffd4f5,2,1785200356940650264,1785200356940653542,3
0x98ff9528,2,1785200356944554221,1785200356944557684,3
0x98ffefa7,2,1785200356945507974,1785200356945511103,3
0x800001f2,2,1785200356946141748,1785200356946145118,3
0x800c7ea8,2,1785200356946495579,1785200356946498782,3
0x98ff28a7,2,1785200356946589245,1785200356946592467,3
0x98ff2895,2,1785200356947752719,1785200356947755848,3
0x98fe2895,2,1785200356948126698,1785200356948129790,3
0x98fe50a7,2,1785200356950950735,1785200356950953902,3
0x98ffefa7,2,1785200356956025110,1785200356956028221,3
0x8000030c,2,1785200356957976190,1785200356957979801,3
0x98ff28d0,2,1785200356958061375,1785200356958064597,3
0x98ffa7ef,2,1785200356958615168,1785200356958618371,3
0x800c7f28,2,1785200356961408705,1785200356961411780,3
0x98ff9528,2,1785200356965482939,1785200356965486031,3
0x98ffefa7,2,1785200356966476951,1785200356966480155,3
0x800001f2,2,1785200356967110299,1785200356967113447,3
0x98fd50a7,2,1785200356967464278,1785200356967467463,3
0x800c7f94,2,1785200356967618240,1785200356967621444,3
0x98ff2895,2,1785200356968731418,1785200356968734548,3
0x98fe2895,2,1785200356969095156,1785200356969098286,3
0x98fe50a7,2,1785200356971919638,1785200356971922694,3
0x98ffe5f4,2,1785200356974923730,1785200356974927064,3
0x98ff28f4,2,1785200356975307487,1785200356975310802,3
0x90ffd4f4,2,1785200356975681577,1785200356975684762,3
0x98ffefa7,2,1785200356977215827,1785200356977219345,3
0x98ffa7ef,2,1785200356979650626,1785200356979653681,3
0x98fe50a7,2,1785200356982365516,1785200356982368683,3
0x98ffeff4,2,1785200356985459478,1785200356985462607,3
0x98ff9528,2,1785200356986533804,1785200356986536934,3
0x98ffefa7,2,1785200356987907740,1785200356987910851,3
0x800001f2,2,1785200356987930943,1785200356987934091,3
0x98fd50a7,2,1785200356988299015,1785200356988302052,3
0x98ff28a7,2,1785200356988573402,1785200356988576791,3
0x98ff2895,2,1785200356989847116,1785200356989850227,3
0x98fe2895,2,1785200356990121318,1785200356990124522,3
0x98fe50a7,2,1785200356992995115,1785200356992998152,3
0x98ffefa7,2,1785200356998069119,1785200356998072564,3
0x98ffa7ef,2,1785200357000442863,1785200357000445956,3
0x98fe50a7,2,1785200357003217401,1785200357003220586,3
0x98ff9528,2,1785200357007491985,1785200357007495152,3
0x98ffefa7,2,1785200357008366627,1785200357008369905,3
0x800001f2,2,1785200357008740662,1785200357008743940,3
0x800c7ea8,2,1785200357009114141,1785200357009117271,3
0x98ff28a7,2,1785200357009388510,1785200357009391676,3
0x98ff2895,2,1785200357010662279,1785200357010665428,3
0x98fe2895,2,1785200357010936259,1785200357010939481,3
0x98fe50a7,2,1785200357013810148,1785200357013813241,3
0x98ffefa7,2,1785200357019184614,1785200357019188040,3
0x90fff4d4,2,1785200357019208595,1785200357019211780,3
0x98fff5d4,2,1785200357021475525,1785200357021478562,3
0x98ffa7ef,2,1785200357021649857,1785200357021653024,3
0x98fe50a7,2,1785200357024124082,1785200357024127175,3
0x98ff9528,2,1785200357028398703,1785200357028401722,3
0x98ffefa7,2,1785200357029272457,1785200357029275605,3
0x800001f2,2,1785200357029846953,1785200357029850120,3
0x800c7ea8,2,1785200357030220340,1785200357030223562,3
0x98ff28a7,2,1785200357030240043,1785200357030243191,3
0x98ff2895,2,1785200357031410517,1785200357031413665,3
0x98fe2895,2,1785200357031785107,1785200357031788293,3
0x9801d08f,2,1785200357033858502,1785200357033861539,3
0x98fe50a7,2,1785200357034733014,1785200357034736144,3
0x98ffefa7,2,1785200357039807649,1785200357039810778,3
